key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.574665,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,44.66668707,22.66665661,1,0,0,response1disk,6,156,14.66668618,7.99998951,1,0,0,rectangle,14.66668618,7.99998951,1,0,0,5,1,0.0022,14.66668618,7.99998951,1,0,0,0,155,155,31,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.659555,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,80.66668814,35.99999034,1,0,0,response1disk,6,157,-3.333314359,3.333322704,1,0,0,rectangle,-3.333314359,3.333322704,1,0,0,5,6,0.004575,-3.333314359,3.333322704,1,0,0,0,156,156,58,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.387065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,52.00002062,27.33330307,1,0,0,response1disk,4,158,0.66668576,7.99998951,1,0,0,rectangle,0.66668576,7.99998951,1,0,0,5,2,0.00109,0.66668576,7.99998951,1,0,0,0,157,157,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.323215,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,70.00002116,-39.33334523,1,0,0,response3disk,1,159,6.666685939,-4.666677535,1,0,0,rectangle,6.666685939,-4.666677535,1,0,0,5,5,0.00169,6.666685939,-4.666677535,1,0,0,0,158,158,151,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.08746,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-42.66660817,-44.66667873,1,0,0,response5disk,7,160,11.33339343,9.333322883,1,0,0,rectangle,11.33339343,9.333322883,1,0,0,5,7,0.001375,11.33339343,9.333322883,1,0,0,0,159,159,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,0.35574,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-44.66660823,-28.00001156,1,0,0,response5disk,4,161,0.66668576,0.666655958,1,0,0,rectangle,0.66668576,0.666655958,1,0,0,5,1,0.001485,0.66668576,0.666655958,1,0,0,0,160,160,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.814015,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,19.33339367,-30.66667831,1,0,0,response3disk,3,162,-19.33331484,13.333323,1,0,0,rectangle,-19.33331484,13.333323,1,0,0,5,6,0.001705,-19.33331484,13.333323,1,0,0,0,161,161,81,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.201315,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,14.00001949,-60.6666792,1,0,0,response3disk,1,163,-3.333314359,-4.666677535,1,0,0,rectangle,-3.333314359,-4.666677535,1,0,0,5,3,0.00136,-3.333314359,-4.666677535,1,0,0,0,0,0,102,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.669345,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,26.00001985,-57.33334577,1,0,0,response3disk,4,164,5.333393256,-4.000010848,1,0,0,rectangle,5.333393256,-4.000010848,1,0,0,5,7,0.002365,5.333393256,-4.000010848,1,0,0,0,1,1,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.18605,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-41.99998218,-60.6666792,1,0,0,response5disk,6,165,14.66668618,-12.00001109,1,0,0,rectangle,14.66668618,-12.00001109,1,0,0,5,7,0.00033,14.66668618,-12.00001109,1,0,0,0,2,2,12,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.621415,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-21.99998158,-32.00001168,1,0,0,response5disk,7,166,1.333393137,-1.07288E-05,1,0,0,rectangle,1.333393137,-1.07288E-05,1,0,0,5,7,0.00037,1.333393137,-1.07288E-05,1,0,0,0,3,3,150,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.31526,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-33.33331525,-62.00001258,1,0,0,response5disk,9,167,8.000019312,11.99998963,1,0,0,rectangle,8.000019312,11.99998963,1,0,0,5,6,0.00119,8.000019312,11.99998963,1,0,0,0,4,4,42,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.63301,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-34.66660794,-62.00001258,1,0,0,response5disk,9,168,-9.999981225,3.333322704,1,0,0,rectangle,-9.999981225,3.333322704,1,0,0,5,7,0.000985,-9.999981225,3.333322704,1,0,0,0,5,5,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,0.267165,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-73.33331645,-54.00001234,1,0,0,response5disk,9,169,22.66668642,1.999989331,1,0,0,rectangle,40.66668695,-104.0000138,1,0,0,4,4,1.638055,6.000019252,-12.00001109,1,0,0,0,6,6,136,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.02372,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-37.99998206,27.33330307,1,0,0,response7disk,9,170,-1.999980986,1.333322644,1,0,0,rectangle,-1.999980986,1.333322644,1,0,0,4,3,0.00265,-1.999980986,1.333322644,1,0,0,0,7,7,143,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.33517,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-57.99998266,-24.66667813,1,0,0,response5disk,7,171,12.66668612,-8.000010967,1,0,0,rectangle,12.66668612,-8.000010967,1,0,0,4,7,0.00291,12.66668612,-8.000010967,1,0,0,0,8,8,137,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.421945,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,74.00002128,43.33330355,1,0,0,response1disk,1,172,7.333393315,-10.00001103,1,0,0,rectangle,7.333393315,-10.00001103,1,0,0,4,6,0.002785,7.333393315,-10.00001103,1,0,0,0,9,9,57,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.8325,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,60.00002086,15.99998975,1,0,0,response1disk,2,173,-7.333314478,-5.333344221,1,0,0,rectangle,-7.333314478,-5.333344221,1,0,0,4,1,0.00197,-7.333314478,-5.333344221,1,0,0,0,10,10,83,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.232975,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,26.00001985,-66.66667938,1,0,0,response3disk,4,174,4.000019193,5.333322763,1,0,0,rectangle,4.000019193,5.333322763,1,0,0,4,3,0.002835,4.000019193,5.333322763,1,0,0,0,11,11,33,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.285705,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,45.33335376,23.99998999,1,0,0,response1disk,5,175,9.333393375,-6.000010908,1,0,0,rectangle,9.333393375,-6.000010908,1,0,0,4,2,0.002515,9.333393375,-6.000010908,1,0,0,0,12,12,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.294125,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,40.66668695,-69.33334613,1,0,0,response3disk,8,176,8.000019312,-12.66667777,1,0,0,rectangle,8.000019312,-12.66667777,1,0,0,4,0,0.00225,8.000019312,-12.66667777,1,0,0,0,13,13,16,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.247605,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,75.33335465,-46.66667879,1,0,0,response3disk,9,177,20.66668636,-8.666677654,1,0,0,rectangle,20.66668636,-8.666677654,1,0,0,4,2,0.0018,20.66668636,-8.666677654,1,0,0,0,14,14,105,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.80028,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,38.00002021,-45.33334541,1,0,0,response3disk,5,178,8.000019312,-12.66667777,1,0,0,rectangle,8.000019312,-12.66667777,1,0,0,4,5,0.001895,8.000019312,-12.66667777,1,0,0,0,15,15,82,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.05023,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,62.66668761,-82.66667986,1,0,0,response3disk,3,179,-14.66660734,12.66665632,1,0,0,rectangle,-14.66660734,12.66665632,1,0,0,4,1,0.000785,-14.66660734,12.66665632,1,0,0,0,16,16,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,9.376115,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,64.00002098,22.66665661,1,0,0,response1disk,7,180,28.00001991,-0.666677415,1,0,0,rectangle,28.00001991,-0.666677415,1,0,0,4,5,0.00235,28.00001991,-0.666677415,1,0,0,0,17,17,63,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.01659,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,91.33335513,30.66665685,1,0,0,response1disk,8,181,7.333393315,9.333322883,1,0,0,rectangle,7.333393315,9.333322883,1,0,0,4,6,0.004065,7.333393315,9.333322883,1,0,0,0,18,18,52,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.065385,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,28.66668659,-60.6666792,1,0,0,response3disk,2,182,6.000019252,8.666656196,1,0,0,rectangle,6.000019252,8.666656196,1,0,0,4,1,0.00282,6.000019252,8.666656196,1,0,0,0,19,19,14,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,0.100755,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-52.66660847,-43.33334535,1,0,0,response5disk,4,183,-0.666606923,-9.33334434,1,0,0,rectangle,-0.666606923,-9.33334434,1,0,0,4,3,0.0022,-0.666606923,-9.33334434,1,0,0,0,20,20,114,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.23352,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-47.99998236,-52.00001228,1,0,0,response5disk,1,184,-20.66660752,-4.666677535,1,0,0,rectangle,-20.66660752,-4.666677535,1,0,0,4,7,0.00271,-20.66660752,-4.666677535,1,0,0,0,21,21,20,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.067135,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-21.3333149,-94.00001353,1,0,0,response5disk,3,185,26.66668653,-8.000010967,1,0,0,rectangle,26.66668653,-8.000010967,1,0,0,4,4,0.002005,26.66668653,-8.000010967,1,0,0,0,22,22,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.667095,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,27.33339391,-24.00001144,1,0,0,response3disk,3,186,7.333393315,-2.000010788,1,0,0,rectangle,7.333393315,-2.000010788,1,0,0,4,3,0.000665,7.333393315,-2.000010788,1,0,0,0,23,23,4,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.28277,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,102.6666888,-44.66667873,1,0,0,response3disk,8,187,19.33339367,-10.66667771,1,0,0,rectangle,19.33339367,-10.66667771,1,0,0,4,0,0.001725,19.33339367,-10.66667771,1,0,0,0,24,24,124,1,0,,,,,,,,,,,,,,,,,,,,,
