key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,2.409325,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,86,-32.5,1,0,0,response3disk,6,44,3,6.5,1,0,0,rectangle,3,6.5,1,0,0,1,3,0.00018,3,6.5,1,0,0,0,43,43,113,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.47245,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,53,69.5,1,0,0,response1disk,3,45,0,4.5,1,0,0,rectangle,0,4.5,1,0,0,1,0,0.001815,0,4.5,1,0,0,0,44,44,141,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,2.74559,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,43,-82.5,1,0,0,response3disk,3,46,0,3.5,1,0,0,rectangle,0,3.5,1,0,0,1,3,0.001405,0,3.5,1,0,0,0,45,45,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.73958,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,62,32.5,1,0,0,response1disk,7,47,8,2.5,1,0,0,rectangle,8,2.5,1,0,0,1,5,0.002005,8,2.5,1,0,0,0,46,46,87,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,2.442795,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-27,-83.5,1,0,0,response5disk,7,48,3,-0.5,1,0,0,rectangle,3,-0.5,1,0,0,1,0,0.001495,3,-0.5,1,0,0,0,47,47,121,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.49396,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,41,-87.5,1,0,0,response3disk,5,49,4,5.5,1,0,0,rectangle,4,5.5,1,0,0,1,5,0.00195,4,5.5,1,0,0,0,48,48,128,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.82362,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,87,37.5,1,0,0,response1disk,6,50,-5,-2.5,1,0,0,rectangle,-5,-2.5,1,0,0,1,0,0.001835,-5,-2.5,1,0,0,0,49,49,144,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.572765,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-68,37.5,1,0,0,response7disk,3,51,-1,1.5,1,0,0,rectangle,-25,-68.5,1,0,0,3,3,1.956475,0,-9.5,1,0,0,0,50,50,104,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.994385,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,95,42.5,1,0,0,response1disk,2,52,-6,3.5,1,0,0,rectangle,-6,3.5,1,0,0,3,1,0.001965,-6,3.5,1,0,0,0,51,51,130,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-85,-32.5,1,0,0,response5disk,2,53,-6,-1.5,1,0,0,rectangle,-6,-1.5,1,0,0,3,5,0.00147,-6,-1.5,1,0,0,0,52,52,24,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.473775,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,35,-73.5,1,0,0,response3disk,5,54,-2,7.5,1,0,0,rectangle,-2,7.5,1,0,0,3,3,0.001475,-2,7.5,1,0,0,0,53,53,80,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.58939,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,72,23.5,1,0,0,response1disk,2,55,-2,-5.5,1,0,0,rectangle,-2,-5.5,1,0,0,3,3,0.000375,-2,-5.5,1,0,0,0,54,54,138,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.08804,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,42,75.5,1,0,0,response1disk,8,56,1,-3.5,1,0,0,rectangle,1,-3.5,1,0,0,3,5,0.00145,1,-3.5,1,0,0,0,55,55,3,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.108245,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,70,-40.5,1,0,0,response3disk,6,57,6,4.5,1,0,0,rectangle,6,4.5,1,0,0,3,5,0.00021,6,4.5,1,0,0,0,56,56,40,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.95997,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-83,-38.5,1,0,0,response5disk,6,58,-4,-2.5,1,0,0,rectangle,-4,-2.5,1,0,0,3,5,0.000315,-4,-2.5,1,0,0,0,57,57,29,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,2.241845,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-88,19.5,1,0,0,response7disk,7,59,3,0.5,1,0,0,rectangle,3,0.5,1,0,0,3,7,0.00175,3,0.5,1,0,0,0,58,58,51,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,7.20967,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,46,-69.5,1,0,0,response3disk,2,60,-3,4.5,1,0,0,rectangle,-3,4.5,1,0,0,3,1,0.001345,-3,4.5,1,0,0,0,59,59,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.491625,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,54,73.5,1,0,0,response1disk,4,61,15,2.5,1,0,0,rectangle,15,2.5,1,0,0,3,0,0.001955,15,2.5,1,0,0,0,60,60,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.154315,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,87,38.5,1,0,0,response1disk,9,62,-13,-5.5,1,0,0,rectangle,-13,-5.5,1,0,0,3,4,0.001235,-13,-5.5,1,0,0,0,61,61,90,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.959245,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-44,-79.5,1,0,0,response5disk,7,63,5,6.5,1,0,0,rectangle,5,6.5,1,0,0,3,0,0.001535,5,6.5,1,0,0,0,62,62,100,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.82322,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,43,-94.5,1,0,0,response3disk,9,64,0,-9.5,1,0,0,rectangle,0,-9.5,1,0,0,3,0,0.000105,0,-9.5,1,0,0,0,63,63,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.05746,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,70,-25.5,1,0,0,response3disk,3,65,-4,0.5,1,0,0,rectangle,-4,0.5,1,0,0,3,3,0.000905,-4,0.5,1,0,0,0,64,64,73,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.823515,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-65,-47.5,1,0,0,response5disk,9,66,3,7.5,1,0,0,rectangle,3,7.5,1,0,0,3,0,0.0017,3,7.5,1,0,0,0,65,65,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.22206,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-67,37.5,1,0,0,response7disk,8,67,-2,0.5,1,0,0,rectangle,-2,0.5,1,0,0,3,4,0.00165,-2,0.5,1,0,0,0,66,66,6,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.789685,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,74,-27.5,1,0,0,response3disk,8,68,-9,1.5,1,0,0,rectangle,-9,1.5,1,0,0,3,7,0.00169,-9,1.5,1,0,0,0,67,67,124,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.57278,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,86,-42.5,1,0,0,response3disk,4,69,25,1.5,1,0,0,rectangle,25,1.5,1,0,0,3,5,0.001365,25,1.5,1,0,0,0,68,68,78,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.60557,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-59,40.5,1,0,0,response7disk,6,70,3,-5.5,1,0,0,rectangle,3,-5.5,1,0,0,3,5,0.0004,3,-5.5,1,0,0,0,69,69,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.07111,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-63,31.5,1,0,0,response7disk,7,71,-3,4.5,1,0,0,rectangle,-3,4.5,1,0,0,3,1,0.001635,-3,4.5,1,0,0,0,70,70,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.28824,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-65,-33.5,1,0,0,response5disk,5,72,-3,2.5,1,0,0,rectangle,-3,2.5,1,0,0,3,3,0.001375,-3,2.5,1,0,0,0,71,71,126,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.43886,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,80,33.5,1,0,0,response1disk,7,73,-2,-2.5,1,0,0,rectangle,-2,-2.5,1,0,0,3,2,0.00137,-2,-2.5,1,0,0,0,72,72,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,4.132075,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,92,-44.5,1,0,0,response3disk,8,74,-1,1.5,1,0,0,rectangle,-1,1.5,1,0,0,3,3,0.00188,-1,1.5,1,0,0,0,73,73,62,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,3.713075,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-26,-93.5,1,0,0,response5disk,7,75,-5,2.5,1,0,0,rectangle,-5,2.5,1,0,0,3,3,0.000345,-5,2.5,1,0,0,0,74,74,86,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.622545,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-82,31.5,1,0,0,response7disk,8,76,-9,-0.5,1,0,0,rectangle,-9,-0.5,1,0,0,3,1,0.00168,-9,-0.5,1,0,0,0,75,75,64,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.80738,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-38,-71.5,1,0,0,response5disk,9,77,-5,-1.5,1,0,0,rectangle,-35,-89.5,1,0,0,3,3,1.73805,2,-6.5,1,0,0,0,76,76,136,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602d7e1c3ecd7d7db842933c,606c0c6fbecf1d7b67fb583e,2021-04-06_09h24.51.126,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02555195,16.75748936,16.71570888,16.7303125,16.7187543,16.7303125,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-70,33.5,1,0,0,response7disk,7,78,4,-1.5,1,0,0,rectangle,4,-1.5,1,0,0,3,6,0.00153,4,-1.5,1,0,0,0,77,77,23,1,0,,,,,,,,,,,,,,,,,,,,,
