key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,5.52644,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-85.66015625,-101.7851563,1,0,0,response5disk,4,158,-16.01171875,12.48046875,1,0,0,rectangle,-16.01171875,12.48046875,1,0,0,7,2,0.00079,-16.01171875,12.48046875,1,0,0,0,157,157,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.663435,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-108.0273438,-50.84375,1,0,0,response5disk,1,159,13.58984375,8.875,1,0,0,rectangle,13.58984375,8.875,1,0,0,7,5,0.000685,13.58984375,8.875,1,0,0,0,158,158,151,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.013035,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-116.2539063,64.5625,1,0,0,response7disk,7,160,-30.23046875,-1.640625,1,0,0,rectangle,-30.23046875,-1.640625,1,0,0,7,7,0.00071,-30.23046875,-1.640625,1,0,0,0,159,159,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.327045,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-38.828125,-74.28125,1,0,0,response5disk,4,161,5.9296875,22.3203125,1,0,0,rectangle,5.9296875,22.3203125,1,0,0,7,1,0.00076,5.9296875,22.3203125,1,0,0,0,160,160,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,2.21298,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-107.625,-70.41796875,1,0,0,response5disk,3,162,-8.90234375,-17.26171875,1,0,0,rectangle,-8.90234375,-17.26171875,1,0,0,7,6,0.000715,-8.90234375,-17.26171875,1,0,0,0,161,161,81,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.16048,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,75.6484375,108.0664063,1,0,0,response1disk,1,163,-21.37109375,-24.4921875,1,0,0,rectangle,-21.37109375,-24.4921875,1,0,0,3,3,0.00073,-21.37109375,-24.4921875,1,0,0,0,0,0,102,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.911195,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,53.296875,75.2890625,1,0,0,response1disk,4,164,-9.0625,6.22265625,1,0,0,rectangle,-9.0625,6.22265625,1,0,0,3,7,0.000685,-9.0625,6.22265625,1,0,0,0,1,1,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.212785,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-54.484375,-116.7578125,1,0,0,response5disk,6,165,-18.47265625,-10.0234375,1,0,0,rectangle,-18.47265625,-10.0234375,1,0,0,3,7,9.5E-05,-18.47265625,-10.0234375,1,0,0,0,2,2,12,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.515485,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-101.6640625,-52.953125,1,0,0,response5disk,7,166,14.71484375,-0.62109375,1,0,0,rectangle,14.71484375,-0.62109375,1,0,0,3,7,0.000105,14.71484375,-0.62109375,1,0,0,0,3,3,150,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,2.811085,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-98.7109375,-56.89453125,1,0,0,response5disk,9,167,-25.0078125,-19.5234375,1,0,0,rectangle,-25.0078125,-19.5234375,1,0,0,3,6,0.000965,-25.0078125,-19.5234375,1,0,0,0,4,4,42,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.827845,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,84.72265625,-135.6953125,1,0,0,response3disk,9,168,-24.53125,-1.8125,1,0,0,rectangle,-24.53125,-1.8125,1,0,0,3,7,0.000885,-24.53125,-1.8125,1,0,0,0,5,5,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.56207,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,54.1953125,81.7265625,1,0,0,response1disk,9,169,22.3046875,8.52734375,1,0,0,rectangle,43.41015625,-118.7578125,1,0,0,4,4,1.351,3.45703125,8.80859375,1,0,0,0,6,6,136,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.961825,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,115.0507813,36.87109375,1,0,0,response1disk,9,170,-17.234375,2.17578125,1,0,0,rectangle,-17.234375,2.17578125,1,0,0,4,3,0.000805,-17.234375,2.17578125,1,0,0,0,7,7,143,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.813395,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,65.35546875,33.05859375,1,0,0,response1disk,7,171,-26.63671875,-5.44921875,1,0,0,rectangle,-26.63671875,-5.44921875,1,0,0,4,7,0.00069,-26.63671875,-5.44921875,1,0,0,0,8,8,137,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,3.563465,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-155.5078125,-71.52734375,1,0,0,response5disk,1,172,41.51953125,25.1796875,1,0,0,rectangle,41.51953125,25.1796875,1,0,0,6,6,0.000695,41.51953125,25.1796875,1,0,0,0,9,9,57,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.41161,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,97.953125,45.57421875,1,0,0,response1disk,2,173,-4.48828125,-4.93359375,1,0,0,rectangle,-4.48828125,-4.93359375,1,0,0,6,1,0.00069,-4.48828125,-4.93359375,1,0,0,0,10,10,83,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,2.89711,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-68.140625,-79.80859375,1,0,0,response5disk,4,174,-16.8125,-22.85546875,1,0,0,rectangle,-16.8125,-22.85546875,1,0,0,6,3,0.000725,-16.8125,-22.85546875,1,0,0,0,11,11,33,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.39718,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,86.73046875,46.44921875,1,0,0,response1disk,5,175,-8.57421875,9.70703125,1,0,0,rectangle,-8.57421875,9.70703125,1,0,0,6,2,0.000735,-8.57421875,9.70703125,1,0,0,0,12,12,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.54327,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,118.6367188,-57.8046875,1,0,0,response3disk,8,176,-24.8515625,11.66015625,1,0,0,rectangle,-24.8515625,11.66015625,1,0,0,6,0,0.00082,-24.8515625,11.66015625,1,0,0,0,13,13,16,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.317935,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-91.16015625,39.7421875,1,0,0,response7disk,9,177,49.94140625,-10.1484375,1,0,0,rectangle,49.94140625,-10.1484375,1,0,0,6,2,0.000705,49.94140625,-10.1484375,1,0,0,0,14,14,105,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,4.91294,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,99.2265625,-39.0625,1,0,0,response3disk,5,178,20.99609375,-16.66796875,1,0,0,rectangle,20.99609375,-16.66796875,1,0,0,6,5,0.000695,20.99609375,-16.66796875,1,0,0,0,15,15,82,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.14419,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-22.1875,86.75390625,1,0,0,response7disk,3,179,6.875,12.91796875,1,0,0,rectangle,6.875,12.91796875,1,0,0,6,1,0.001405,6.875,12.91796875,1,0,0,0,16,16,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.24616,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,24.57421875,74.9921875,1,0,0,response1disk,7,180,8.265625,-8.48828125,1,0,0,rectangle,8.265625,-8.48828125,1,0,0,6,5,0.000695,8.265625,-8.48828125,1,0,0,0,17,17,63,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,3.24764,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,50.16796875,73.21875,1,0,0,response1disk,8,181,22.21875,-12.25390625,1,0,0,rectangle,22.21875,-12.25390625,1,0,0,6,6,0.00074,22.21875,-12.25390625,1,0,0,0,18,18,52,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.611905,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-75.6484375,122.0820313,1,0,0,response7disk,2,182,3.24609375,-19.51953125,1,0,0,rectangle,3.24609375,-19.51953125,1,0,0,6,1,0.00079,3.24609375,-19.51953125,1,0,0,0,19,19,14,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.9743,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,46.93359375,122.0664063,1,0,0,response1disk,4,183,-0.1640625,1.96484375,1,0,0,rectangle,-0.1640625,1.96484375,1,0,0,6,3,0.000745,-0.1640625,1.96484375,1,0,0,0,20,20,114,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-102.84375,-73.13671875,1,0,0,response5disk,1,184,-10.13671875,-5.828125,1,0,0,rectangle,-10.13671875,-5.828125,1,0,0,6,7,0.000725,-10.13671875,-5.828125,1,0,0,0,21,21,20,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,2.461455,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-48.33203125,-81.08984375,1,0,0,response5disk,3,185,-18.40234375,-6.1328125,1,0,0,rectangle,-18.40234375,-6.1328125,1,0,0,6,4,0.000715,-18.40234375,-6.1328125,1,0,0,0,22,22,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,2.578145,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-125.2890625,60.9296875,1,0,0,response7disk,3,186,33.72265625,11.65625,1,0,0,rectangle,33.72265625,11.65625,1,0,0,6,3,0.000665,33.72265625,11.65625,1,0,0,0,23,23,4,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.99225,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,77.328125,107.2695313,1,0,0,response1disk,8,187,-36.77734375,-20.13671875,1,0,0,rectangle,-36.77734375,-20.13671875,1,0,0,6,0,0.00076,-36.77734375,-20.13671875,1,0,0,0,24,24,124,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.893245,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-46.43359375,99.453125,1,0,0,response7disk,3,188,-25.68359375,6.53125,1,0,0,rectangle,-25.68359375,6.53125,1,0,0,6,2,0.000825,-25.68359375,6.53125,1,0,0,0,25,25,77,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.778795,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-77.68359375,-112.1640625,1,0,0,response5disk,4,189,-4.953125,-2.29296875,1,0,0,rectangle,-4.953125,-2.29296875,1,0,0,6,4,0.000685,-4.953125,-2.29296875,1,0,0,0,26,26,43,1,0,,,,,,,,,,,,,,,,,,,,,
