key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.096915,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-48,-84,1,0,0,response5disk,1,46,2,4,1,0,0,rectangle,2,4,1,0,0,1,0,0.000425,2,4,1,0,0,0,45,45,151,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.69322,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-56,82,1,0,0,response7disk,2,47,-4,-1,1,0,0,rectangle,-4,-1,1,0,0,1,5,0.00043,-4,-1,1,0,0,0,46,46,130,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.768725,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,46,87,1,0,0,response1disk,5,48,7,3,1,0,0,rectangle,7,3,1,0,0,1,5,6E-05,7,3,1,0,0,0,47,47,134,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.74093,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,44,-104,1,0,0,response3disk,7,49,17,0,1,0,0,rectangle,17,0,1,0,0,1,3,0.000415,17,0,1,0,0,0,48,48,137,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.074275,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,39,-98,1,0,0,response3disk,6,50,11,-18,1,0,0,rectangle,11,-18,1,0,0,1,4,0.00044,11,-18,1,0,0,0,49,49,31,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.17839,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,55,90,1,0,0,response1disk,7,51,3,-7,1,0,0,rectangle,3,-7,1,0,0,1,3,0.00043,3,-7,1,0,0,0,50,50,38,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.284535,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-48,96,1,0,0,response7disk,3,52,-3,-4,1,0,0,rectangle,-3,-4,1,0,0,1,6,0.000415,-3,-4,1,0,0,0,51,51,68,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,2.7062,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-53,-100,1,0,0,response5disk,2,53,-7,18,1,0,0,rectangle,-7,18,1,0,0,1,0,0.00049,-7,18,1,0,0,0,52,52,138,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.01368,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,44,81,1,0,0,response1disk,1,54,10,-6,1,0,0,rectangle,-104,47,1,0,0,1,1,1.793985,-2,-5,1,0,0,0,53,53,159,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.18724,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,47,96,1,0,0,response1disk,3,55,0,16,1,0,0,rectangle,0,16,1,0,0,1,7,0.00044,0,16,1,0,0,0,54,54,81,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.19227,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-56,91,1,0,0,response7disk,7,56,12,9,1,0,0,rectangle,12,9,1,0,0,1,1,0.000445,12,9,1,0,0,0,55,55,63,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.73374,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,39,97,1,0,0,response1disk,5,57,-6,7,1,0,0,rectangle,-6,7,1,0,0,1,1,6.5E-05,-6,7,1,0,0,0,56,56,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.192235,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-57,81,1,0,0,response7disk,8,58,13,6,1,0,0,rectangle,118,49,1,0,0,6,6,2.20135,-12,-4,1,0,0,0,57,57,97,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.51174,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-33,91,1,0,0,response7disk,3,59,-8,13,1,0,0,rectangle,-8,13,1,0,0,6,2,0.00045,-8,13,1,0,0,0,58,58,4,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.33814,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-60,-84,1,0,0,response5disk,5,60,-1,20,1,0,0,rectangle,-1,20,1,0,0,6,2,6E-05,-1,20,1,0,0,0,59,59,126,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-45,-92,1,0,0,response5disk,5,61,2,15,1,0,0,rectangle,2,15,1,0,0,6,2,6.5E-05,2,15,1,0,0,0,60,60,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.449185,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-78,-39,1,0,0,response5disk,4,62,-2,7,1,0,0,rectangle,-2,7,1,0,0,6,7,0.000485,-2,7,1,0,0,0,61,61,84,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.71307,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-86,-46,1,0,0,response5disk,6,63,10,8,1,0,0,rectangle,10,8,1,0,0,6,5,0.000425,10,8,1,0,0,0,62,62,12,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,2.29651,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,48,-108,1,0,0,response3disk,3,64,10,-7,1,0,0,rectangle,10,-7,1,0,0,6,5,6.5E-05,10,-7,1,0,0,0,63,63,154,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.89366,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,45,-95,1,0,0,response3disk,1,65,4,-4,1,0,0,rectangle,4,-4,1,0,0,6,3,0.000435,4,-4,1,0,0,0,64,64,115,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.00689,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,55,-101,1,0,0,response3disk,2,66,6,-6,1,0,0,rectangle,6,-6,1,0,0,6,7,0.00044,6,-6,1,0,0,0,65,65,13,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,2.17845,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-100,-54,1,0,0,response5disk,5,67,3,3,1,0,0,rectangle,3,3,1,0,0,6,4,0.000425,3,3,1,0,0,0,66,66,49,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,2.268655,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,86,-71,1,0,0,response3disk,6,68,-9,-3,1,0,0,rectangle,101,44,1,0,0,6,6,1.812435,21,-10,1,0,0,0,67,67,161,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,2.9791,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,58,-97,1,0,0,response3disk,9,69,6,-8,1,0,0,rectangle,6,-8,1,0,0,6,3,0.000455,6,-8,1,0,0,0,68,68,90,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,0.77756,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,41,-91,1,0,0,response3disk,3,70,13,-13,1,0,0,rectangle,13,-13,1,0,0,6,3,5.5E-05,13,-13,1,0,0,0,69,69,73,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.157515,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,48,-106,1,0,0,response3disk,6,71,1,-12,1,0,0,rectangle,1,-12,1,0,0,6,5,0.00044,1,-12,1,0,0,0,70,70,117,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.650625,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,53,103,1,0,0,response1disk,7,72,4,-5,1,0,0,rectangle,4,-5,1,0,0,6,6,0.00043,4,-5,1,0,0,0,71,71,107,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,2.324345,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-103,59,1,0,0,response7disk,3,73,6,-5,1,0,0,rectangle,6,-5,1,0,0,6,6,6E-05,6,-5,1,0,0,0,72,72,109,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,1.985905,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,47,-101,1,0,0,response3disk,8,74,-5,0,1,0,0,rectangle,-5,0,1,0,0,6,3,0.000445,-5,0,1,0,0,0,73,73,64,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,1.513695,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,80,-115,1,0,0,response3disk,2,75,15,-1,1,0,0,rectangle,15,-1,1,0,0,6,6,0.00042,15,-1,1,0,0,0,74,74,129,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.43533,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,63,102,1,0,0,response1disk,3,76,-14,-8,1,0,0,rectangle,-14,-8,1,0,0,6,7,0.000445,-14,-8,1,0,0,0,75,75,1,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.56735,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,53,-75,1,0,0,response3disk,9,77,20,7,1,0,0,rectangle,20,7,1,0,0,6,0,0.00043,20,7,1,0,0,0,76,76,143,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.990855,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-42,-109,1,0,0,response5disk,9,78,-1,-1,1,0,0,rectangle,-1,-1,1,0,0,6,5,0.00042,-1,-1,1,0,0,0,77,77,105,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,2.025655,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-105,-64,1,0,0,response5disk,7,79,13,-3,1,0,0,rectangle,13,-3,1,0,0,6,3,0.00042,13,-3,1,0,0,0,78,78,23,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,0.949215,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-92,-46,1,0,0,response5disk,8,80,1,8,1,0,0,rectangle,1,8,1,0,0,6,4,0.000425,1,8,1,0,0,0,79,79,48,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,0.983915,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-96,-47,1,0,0,response5disk,8,81,-11,4,1,0,0,rectangle,-11,4,1,0,0,6,6,0.000445,-11,4,1,0,0,0,80,80,35,1,0,,,,,,,,,,,,,,,,,,,,,
