key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,1.811845,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,97,-39,1,0,0,response3disk,8,48,16,5,1,0,0,rectangle,16,5,1,0,0,,6,6,0.000435,16,5,1,0,0,,0,47,47,124,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,2.610535,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,48,-97,1,0,0,response3disk,9,49,5,-2,1,0,0,rectangle,5,-2,1,0,0,,6,1,0.00043,5,-2,1,0,0,,0,48,48,61,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,2.97866,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,100,-64,1,0,0,response3disk,8,50,15,-7,1,0,0,rectangle,61,119,1,0,0,response1disk_3,7,7,2.326795,-2,0,1,0,0,rectangle,0,49,49,97,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,4.55558,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,100,-38,1,0,0,response3disk,3,51,7,0,1,0,0,rectangle,7,0,1,0,0,,7,3,0.0004,7,0,1,0,0,,0,50,50,71,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,2.257005,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-49,-81,1,0,0,response5disk,6,52,-4,4,1,0,0,rectangle,-4,4,1,0,0,,7,4,0.000405,-4,4,1,0,0,,0,51,51,58,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,2.91668,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-44,-91,1,0,0,response5disk,5,53,9,5,1,0,0,rectangle,9,5,1,0,0,,7,6,0.000405,9,5,1,0,0,,0,52,52,92,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,2.34724,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,73,-86,1,0,0,response3disk,8,54,23,-3,1,0,0,rectangle,23,-3,1,0,0,,7,1,0.000405,23,-3,1,0,0,,0,53,53,44,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-58,-89,1,0,0,response5disk,8,55,-10,-3,1,0,0,rectangle,-10,-3,1,0,0,,7,6,0.00043,-10,-3,1,0,0,,0,54,54,133,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.201325,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,43,-89,1,0,0,response3disk,9,56,-2,-4,1,0,0,rectangle,-2,-4,1,0,0,,7,3,0.000455,-2,-4,1,0,0,,0,55,55,17,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,2.25009,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,47,-90,1,0,0,response3disk,2,57,6,-6,1,0,0,rectangle,6,-6,1,0,0,,7,2,0.00054,6,-6,1,0,0,,0,56,56,129,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,2.83333,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-39,-97,1,0,0,response5disk,8,58,3,1,1,0,0,rectangle,3,1,1,0,0,,7,2,0.000065,3,1,1,0,0,,0,57,57,62,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,1,2.256955,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-105,42,1,0,0,response7disk,3,59,-32,11,1,0,0,rectangle,-32,11,1,0,0,,7,7,0.0004,-32,11,1,0,0,,0,58,58,21,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,1.22229,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-95,45,1,0,0,response7disk,3,60,-20,0,1,0,0,rectangle,-20,0,1,0,0,,7,2,0.00051,-20,0,1,0,0,,0,59,59,26,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,1.97227,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-64,-109,1,0,0,response5disk,9,61,-13,-7,1,0,0,rectangle,-13,-7,1,0,0,,7,6,0.00043,-13,-7,1,0,0,,0,60,60,39,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.319455,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-50,100,1,0,0,response7disk,4,62,-8,8,1,0,0,rectangle,-8,8,1,0,0,,7,4,0.000425,-8,8,1,0,0,,0,61,61,30,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,1,1.27773,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-110,55,1,0,0,response7disk,3,63,-19,7,1,0,0,rectangle,-19,7,1,0,0,,7,2,0.000395,-19,7,1,0,0,,0,62,62,73,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,1.631935,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,107,-62,1,0,0,response3disk,6,64,14,-4,1,0,0,rectangle,14,-4,1,0,0,,7,0,0.00052,14,-4,1,0,0,,0,63,63,47,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,2.076585,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,126,33,1,0,0,response1disk,2,65,15,-3,1,0,0,rectangle,-54,-116,1,0,0,response5disk_3,3,3,2.180435,9,4,1,0,0,rectangle,0,64,64,55,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,2.583365,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-43,-81,1,0,0,response5disk,6,66,5,6,1,0,0,rectangle,5,6,1,0,0,,3,5,0.000935,5,6,1,0,0,,0,65,65,12,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,1,1.58335,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-117,44,1,0,0,response7disk,5,67,19,-2,1,0,0,rectangle,19,-2,1,0,0,,3,6,0.000405,19,-2,1,0,0,,0,66,66,126,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,1.22914,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,101,-52,1,0,0,response3disk,2,68,-12,-3,1,0,0,rectangle,-12,-3,1,0,0,,3,5,0.00044,-12,-3,1,0,0,,0,67,67,138,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.326445,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-109,-44,1,0,0,response5disk,4,69,-19,-6,1,0,0,rectangle,-19,-6,1,0,0,,3,6,0.00039,-19,-6,1,0,0,,0,68,68,110,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.513885,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,64,85,1,0,0,response1disk,1,70,3,-6,1,0,0,rectangle,124,45,1,0,0,response1disk_3,6,6,2.07648,2,0,1,0,0,rectangle,0,69,69,159,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,2.36797,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-54,-100,1,0,0,response5disk,6,71,2,-11,1,0,0,rectangle,2,-11,1,0,0,,6,1,0.00048,2,-11,1,0,0,,0,70,70,120,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,2.229155,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-35,-100,1,0,0,response5disk,4,72,3,0,1,0,0,rectangle,3,0,1,0,0,,6,5,0.00045,3,0,1,0,0,,0,71,71,43,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,0.972015,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-112,-53,1,0,0,response5disk,5,73,18,3,1,0,0,rectangle,18,3,1,0,0,,6,2,0.00044,18,3,1,0,0,,0,72,72,19,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,2.27085,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-57,-93,1,0,0,response5disk,1,74,-10,-11,1,0,0,rectangle,-10,-11,1,0,0,,6,7,0.00041,-10,-11,1,0,0,,0,73,73,9,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,1.61111,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-96,-40,1,0,0,response5disk,7,75,-7,3,1,0,0,rectangle,-7,3,1,0,0,,6,5,0.00051,-7,3,1,0,0,,0,74,74,50,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,1.36813,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,93,-44,1,0,0,response3disk,2,76,-19,-1,1,0,0,rectangle,60,111,1,0,0,response1disk_3,7,7,1.576085,-11,1,1,0,0,rectangle,0,75,75,36,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.54167,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-67,90,1,0,0,response7disk,2,77,14,3,1,0,0,rectangle,14,3,1,0,0,,7,5,0.00048,14,3,1,0,0,,0,76,76,14,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.118555,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-102,-37,1,0,0,response5disk,5,78,-17,-4,1,0,0,rectangle,-17,-4,1,0,0,,7,1,0.00044,-17,-4,1,0,0,,0,77,77,128,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,1.513845,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-99,41,1,0,0,response7disk,6,79,0,2,1,0,0,rectangle,0,2,1,0,0,,7,3,0.000505,0,2,1,0,0,,0,78,78,148,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,1.20138,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-115,-37,1,0,0,response5disk,5,80,1,-2,1,0,0,rectangle,1,-2,1,0,0,,7,3,0.00006,1,-2,1,0,0,,0,79,79,134,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.7709,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,53,86,1,0,0,response1disk,1,81,4,7,1,0,0,rectangle,4,7,1,0,0,,7,2,0.000455,4,7,1,0,0,,0,80,80,111,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.75785,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,90,38,1,0,0,response1disk,9,82,-7,-1,1,0,0,rectangle,-7,-1,1,0,0,,7,4,0.00045,-7,-1,1,0,0,,0,81,81,10,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,2.131825,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,74,-45,1,0,0,response3disk,7,83,-6,-7,1,0,0,rectangle,-6,-7,1,0,0,,7,1,0.000405,-6,-7,1,0,0,,0,82,82,7,1,0,,,,,,,,,,,,,,,,,,,
