key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.00066,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,49,113,1,0,0,response1disk,6,45,-3,4,1,0,0,rectangle,-3,4,1,0,0,0,6,0.00175,-3,4,1,0,0,0,44,44,47,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.780645,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,72,-113,1,0,0,response3disk,1,46,-1,3,1,0,0,rectangle,-1,3,1,0,0,0,2,0.001825,-1,3,1,0,0,0,45,45,151,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.849425,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,56,121,1,0,0,response1disk,6,47,1,-2,1,0,0,rectangle,1,-2,1,0,0,0,1,0.001745,1,-2,1,0,0,0,46,46,113,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.25051,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,32,110,1,0,0,response1disk,7,48,1,-12,1,0,0,rectangle,1,-12,1,0,0,0,1,0.000285,1,-12,1,0,0,0,47,47,18,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.130745,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,54,122,1,0,0,response1disk,8,49,7,5,1,0,0,rectangle,7,5,1,0,0,0,2,0.00045,7,5,1,0,0,0,48,48,44,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.43085,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-116,-71,1,0,0,response5disk,8,50,-12,7,1,0,0,rectangle,-12,7,1,0,0,0,5,0.001685,-12,7,1,0,0,0,49,49,48,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.564205,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,39,115,1,0,0,response1disk,2,51,-2,-3,1,0,0,rectangle,-2,-3,1,0,0,0,1,0.00172,-2,-3,1,0,0,0,50,50,142,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.797315,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,58,138,1,0,0,response1disk,2,52,3,6,1,0,0,rectangle,3,6,1,0,0,0,1,0.000265,3,6,1,0,0,0,51,51,157,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.91416,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,42,121,1,0,0,response1disk,3,53,-9,3,1,0,0,rectangle,-9,3,1,0,0,0,0,0.00169,-9,3,1,0,0,0,52,52,154,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.91731,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,64,120,1,0,0,response1disk,3,54,-1,0,1,0,0,rectangle,-1,0,1,0,0,0,0,0.000265,-1,0,1,0,0,0,53,53,1,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.051085,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,59,121,1,0,0,response1disk,1,55,-6,7,1,0,0,rectangle,-6,7,1,0,0,0,7,0.00169,-6,7,1,0,0,0,54,54,131,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.78395,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,36,90,1,0,0,response1disk,6,56,-9,-3,1,0,0,rectangle,-9,-3,1,0,0,0,0,0.00168,-9,-3,1,0,0,0,55,55,40,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,3.11721,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,85,-114,1,0,0,response3disk,5,57,-3,7,1,0,0,rectangle,-3,7,1,0,0,0,1,0.002865,-3,7,1,0,0,0,56,56,19,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.20058,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,53,126,1,0,0,response1disk,6,58,-1,-3,1,0,0,rectangle,-1,-3,1,0,0,0,7,0.001935,-1,-3,1,0,0,0,57,57,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.70179,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,43,112,1,0,0,response1disk,2,59,-6,9,1,0,0,rectangle,-6,9,1,0,0,0,2,0.00042,-6,9,1,0,0,0,58,58,22,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.449835,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,57,130,1,0,0,response1disk,2,60,-9,8,1,0,0,rectangle,-9,8,1,0,0,0,2,6E-05,-9,8,1,0,0,0,59,59,129,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,2.88301,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-114,75,1,0,0,response7disk,3,61,2,4,1,0,0,rectangle,2,4,1,0,0,0,4,0.00042,2,4,1,0,0,0,60,60,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.06647,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-64,137,1,0,0,response7disk,5,62,-5,9,1,0,0,rectangle,-5,9,1,0,0,0,3,0.00042,-5,9,1,0,0,0,61,61,94,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.916325,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-66,118,1,0,0,response7disk,4,63,-7,8,1,0,0,rectangle,-7,8,1,0,0,0,2,0.00042,-7,8,1,0,0,0,62,62,30,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.566365,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-108,-60,1,0,0,response5disk,6,64,15,13,1,0,0,rectangle,15,13,1,0,0,0,0,0.000445,15,13,1,0,0,0,63,63,31,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.749705,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,51,121,1,0,0,response1disk,3,65,5,-4,1,0,0,rectangle,5,-4,1,0,0,0,7,0.000415,5,-4,1,0,0,0,64,64,119,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.033135,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,43,123,1,0,0,response1disk,9,66,-6,7,1,0,0,rectangle,-42,112,1,0,0,0,0,1.650125,2,6,1,0,0,0,65,65,136,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.43261,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-47,-125,1,0,0,response5disk,5,67,-8,4,1,0,0,rectangle,-8,4,1,0,0,0,6,0.000465,-8,4,1,0,0,0,66,66,101,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.833145,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,53,135,1,0,0,response1disk,5,68,5,2,1,0,0,rectangle,5,2,1,0,0,0,1,0.000435,5,2,1,0,0,0,67,67,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.96649,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,46,140,1,0,0,response1disk,7,69,-1,11,1,0,0,rectangle,-1,11,1,0,0,0,5,0.000455,-1,11,1,0,0,0,68,68,23,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.016465,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,64,135,1,0,0,response1disk,4,70,-5,2,1,0,0,rectangle,-5,2,1,0,0,0,2,0.00047,-5,2,1,0,0,0,69,69,127,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.232815,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,51,125,1,0,0,response1disk,5,71,2,-5,1,0,0,rectangle,2,-5,1,0,0,0,1,0.00043,2,-5,1,0,0,0,70,70,82,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.59969,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,32,114,1,0,0,response1disk,6,72,-4,0,1,0,0,rectangle,-4,0,1,0,0,0,1,5.52E-05,-4,0,1,0,0,0,71,71,58,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.883075,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,59,124,1,0,0,response1disk,3,73,5,0,1,0,0,rectangle,5,0,1,0,0,0,3,0.000435,5,0,1,0,0,0,72,72,71,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.933025,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,50,113,1,0,0,response1disk,3,74,-7,2,1,0,0,rectangle,-7,2,1,0,0,0,3,6E-05,-7,2,1,0,0,0,73,73,77,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.613345,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,48,78,1,0,0,response1disk,3,75,-1,5,1,0,0,rectangle,-1,5,1,0,0,0,2,0.00043,-1,5,1,0,0,0,74,74,99,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.2162,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,40,136,1,0,0,response1disk,1,76,-2,6,1,0,0,rectangle,-2,6,1,0,0,0,2,5.52E-05,-2,6,1,0,0,0,75,75,96,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.34964,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-65,121,1,0,0,response7disk,7,77,-6,-7,1,0,0,rectangle,-6,-7,1,0,0,0,6,0.000425,-6,-7,1,0,0,0,76,76,34,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.332975,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,58,122,1,0,0,response1disk,4,78,1,1,1,0,0,rectangle,1,1,1,0,0,0,3,0.00045,1,1,1,0,0,0,77,77,88,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.016245,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,37,91,1,0,0,response1disk,8,79,-1,-8,1,0,0,rectangle,-1,-8,1,0,0,0,6,0.000415,-1,-8,1,0,0,0,78,78,3,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.932945,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,57,129,1,0,0,response1disk,6,80,-5,5,1,0,0,rectangle,-5,5,1,0,0,0,0,0.00044,-5,5,1,0,0,0,79,79,12,1,0,,,,,,,,,,,,,,,,,,,,,
