key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.549905,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-15.99996233,-81.33335721,1,0,0,response5disk,1,156,2.666786273,-0.666688144,1,0,0,rectangle,2.666786273,-0.666688144,1,0,0,5,7,5.5E-05,2.666786273,-0.666688144,1,0,0,0,155,155,9,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.166765,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-45.99996322,-84.66669065,1,0,0,response5disk,7,157,12.0000385,5.333312035,1,0,0,rectangle,12.0000385,5.333312035,1,0,0,5,4,0.00039,12.0000385,5.333312035,1,0,0,0,156,156,7,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.88334,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,33.33337247,-75.33335704,1,0,0,response3disk,2,158,14.00003856,-4.000021577,1,0,0,rectangle,14.00003856,-4.000021577,1,0,0,5,0,0.000375,14.00003856,-4.000021577,1,0,0,0,157,157,32,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,36.66678729,-69.33335686,1,0,0,response3disk,2,159,-8.666628778,1.333311915,1,0,0,rectangle,-8.666628778,1.333311915,1,0,0,5,3,0.000385,-8.666628778,1.333311915,1,0,0,0,158,158,112,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.23319,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,54.66678782,-76.00002372,1,0,0,response3disk,3,160,3.33337158,1.333311915,1,0,0,rectangle,3.33337158,1.333311915,1,0,0,5,3,0.00006,3.33337158,1.333311915,1,0,0,0,159,159,21,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.783385,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,72.66678836,-84.66669065,1,0,0,response3disk,9,161,6.000038326,-6.666688323,1,0,0,rectangle,6.000038326,-6.666688323,1,0,0,5,5,0.000395,6.000038326,-6.666688323,1,0,0,0,160,160,10,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.75003,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-32.66662949,-118.000025,1,0,0,response5disk,1,162,50.00003964,13.99997896,1,0,0,rectangle,50.00003964,13.99997896,1,0,0,5,5,0.000065,50.00003964,13.99997896,1,0,0,0,161,161,85,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.68326,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-47.99996328,-95.33335763,1,0,0,response5disk,7,163,2.000038207,11.33331221,1,0,0,rectangle,2.000038207,11.33331221,1,0,0,5,5,0.000065,2.000038207,11.33331221,1,0,0,0,0,0,150,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.01669,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,51.33337301,-106.6666913,1,0,0,response3disk,3,164,24.00003886,-14.66668856,1,0,0,rectangle,24.00003886,-14.66668856,1,0,0,5,5,5E-05,24.00003886,-14.66668856,1,0,0,0,1,1,77,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.266685,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,24.66678693,-76.00002372,1,0,0,response3disk,9,165,10.00003844,-2.666688204,1,0,0,rectangle,10.00003844,-2.666688204,1,0,0,5,7,0.000365,10.00003844,-2.666688204,1,0,0,0,2,2,45,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.166725,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,40.00003934,-78.66669047,1,0,0,response3disk,4,166,34.66678723,-20.66668874,1,0,0,rectangle,34.66678723,-20.66668874,1,0,0,5,4,0.00036,34.66678723,-20.66668874,1,0,0,0,3,3,70,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.26671,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,47.33337289,-78.66669047,1,0,0,response3disk,6,167,18.66678675,-22.00002211,1,0,0,rectangle,18.66678675,-22.00002211,1,0,0,4,5,0.000365,18.66678675,-22.00002211,1,0,0,0,4,4,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.199685,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-56.66663021,-100.6666911,1,0,0,response5disk,7,168,10.00003844,-12.00002182,1,0,0,rectangle,10.00003844,-12.00002182,1,0,0,4,5,6E-05,10.00003844,-12.00002182,1,0,0,0,5,5,18,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-46.66662991,-76.66669041,1,0,0,response5disk,7,169,0.666786214,-16.66668862,1,0,0,rectangle,0.666786214,-16.66668862,1,0,0,4,4,0.00041,0.666786214,-16.66668862,1,0,0,0,6,6,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.26652,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,44.00003946,-98.00002438,1,0,0,response3disk,8,170,-9.333214084,9.99997884,1,0,0,rectangle,-9.333214084,9.99997884,1,0,0,4,1,0.00037,-9.333214084,9.99997884,1,0,0,0,7,7,140,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.950075,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-48.66662997,-80.66669053,1,0,0,response5disk,4,171,25.33337224,-8.000021696,1,0,0,rectangle,25.33337224,-8.000021696,1,0,0,4,1,0.000055,25.33337224,-8.000021696,1,0,0,0,8,8,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.450075,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,61.33337331,-41.33335602,1,0,0,response3disk,2,172,21.33337212,-13.33335519,1,0,0,rectangle,21.33337212,-13.33335519,1,0,0,4,1,0.000065,21.33337212,-13.33335519,1,0,0,0,9,9,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.85003,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-48.66662997,-84.00002396,1,0,0,response5disk,5,173,22.0000388,-7.33335501,1,0,0,rectangle,22.0000388,-7.33335501,1,0,0,4,3,0.000395,22.0000388,-7.33335501,1,0,0,0,10,10,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.48341,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,90.00004083,42.66660579,1,0,0,response1disk,6,174,2.000038207,-28.66668898,1,0,0,rectangle,2.000038207,-28.66668898,1,0,0,4,6,0.00041,2.000038207,-28.66668898,1,0,0,0,11,11,37,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,2.13347,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-21.33321444,-42.6666894,1,0,0,response5disk,8,175,4.000038266,-12.00002182,1,0,0,rectangle,4.000038266,-12.00002182,1,0,0,4,7,0.00041,4.000038266,-12.00002182,1,0,0,0,12,12,153,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.833415,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-30.66662943,-61.33335662,1,0,0,response5disk,1,176,48.00003958,10.66664553,1,0,0,rectangle,48.00003958,10.66664553,1,0,0,4,1,0.000395,48.00003958,10.66664553,1,0,0,0,13,13,132,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.81662,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-46.66662991,-77.3333571,1,0,0,response5disk,9,177,-40.66662973,21.9999792,1,0,0,rectangle,-40.66662973,21.9999792,1,0,0,1,7,0.00037,-40.66662973,21.9999792,1,0,0,0,14,14,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.66655,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-63.33321569,-117.3333583,1,0,0,response5disk,2,178,10.00003844,-5.33335495,1,0,0,rectangle,10.00003844,-5.33335495,1,0,0,1,5,0.000405,10.00003844,-5.33335495,1,0,0,0,15,15,129,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.28332,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-44.66662985,-98.66669106,1,0,0,response5disk,3,179,9.333371758,27.33331269,1,0,0,rectangle,9.333371758,27.33331269,1,0,0,1,4,0.00042,9.333371758,27.33331269,1,0,0,0,16,16,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.06667,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-26.66662931,-74.66669035,1,0,0,response5disk,1,180,-6.666628718,-5.33335495,1,0,0,rectangle,-6.666628718,-5.33335495,1,0,0,1,3,0.00039,-6.666628718,-5.33335495,1,0,0,0,17,17,46,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.63309,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,54.00003976,-100.0000244,1,0,0,response3disk,9,181,-3.999961972,-20.66668874,1,0,0,rectangle,-3.999961972,-20.66668874,1,0,0,1,3,0.00006,-3.999961972,-20.66668874,1,0,0,0,18,18,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.233385,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-25.99996263,-116.6666916,1,0,0,response5disk,2,182,14.00003856,-20.00002205,1,0,0,rectangle,14.00003856,-20.00002205,1,0,0,1,3,0.00008,14.00003856,-20.00002205,1,0,0,0,19,19,157,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.91666,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,40.00003934,-32.00002241,1,0,0,response3disk,2,183,-7.999962091,20.66664582,1,0,0,rectangle,-7.999962091,20.66664582,1,0,0,1,4,0.00039,-7.999962091,20.66664582,1,0,0,0,20,20,13,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.464865,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,106.0000413,27.33331269,1,0,0,response1disk,9,184,-1.999961913,-10.66668844,1,0,0,rectangle,-1.999961913,-10.66668844,1,0,0,1,7,0.000355,-1.999961913,-10.66668844,1,0,0,0,21,21,155,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.100095,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-59.99996364,-80.00002384,1,0,0,response5disk,6,185,-1.333213846,-13.33335519,1,0,0,rectangle,107.3333747,31.9999795,1,0,0,6,6,1.90009,18.00003868,1.333311915,1,0,0,0,22,22,161,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,2.616785,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,49.33337295,-31.33335572,1,0,0,response3disk,8,186,20.00003874,2.666645288,1,0,0,rectangle,57.33337319,94.66660734,1,0,0,7,7,2.63347,7.333371699,11.9999789,1,0,0,0,23,23,97,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.18345,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-26.66662931,-86.66669071,1,0,0,response5disk,5,187,6.666786393,-5.33335495,1,0,0,rectangle,6.666786393,-5.33335495,1,0,0,7,3,0.0004,6.666786393,-5.33335495,1,0,0,0,24,24,147,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.516715,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,40.66678741,-74.00002366,1,0,0,response3disk,1,188,-5.999962032,-10.66668844,1,0,0,rectangle,-5.999962032,-10.66668844,1,0,0,7,7,0.00041,-5.999962032,-10.66668844,1,0,0,0,25,25,115,1,0,,,,,,,,,,,,,,,,,,,,,
