key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,4,1.274,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,35.5,-98.5,1,0,0,response3disk,8,21,1.5,-0.5,1,0,0,rectangle,1.5,-0.5,1,0,0,4,5,0.006,1.5,-0.5,1,0,0,0,20,20,3,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,3,1.399,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-25.5,-96.5,1,0,0,response5disk,2,22,2.5,0.5,1,0,0,rectangle,2.5,0.5,1,0,0,4,2,0.004,2.5,0.5,1,0,0,0,21,21,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,3,1.473,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-15.5,-74.5,1,0,0,response5disk,7,23,-1.5,10.5,1,0,0,rectangle,-1.5,10.5,1,0,0,4,1,0.004,-1.5,10.5,1,0,0,0,22,22,150,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,2,1.198,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-84.5,-45.5,1,0,0,response5disk,4,24,20.5,0.5,1,0,0,rectangle,20.5,0.5,1,0,0,4,5,0.004,20.5,0.5,1,0,0,0,23,23,30,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,5,1.295,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,72.5,-45.5,1,0,0,response3disk,6,25,-14.5,0.5,1,0,0,rectangle,-14.5,0.5,1,0,0,4,1,0.004,-14.5,0.5,1,0,0,0,24,24,95,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,3,1.849,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-36.5,-71.5,1,0,0,response5disk,2,26,-3.5,7.5,1,0,0,rectangle,76.5,33.5,1,0,0,6,6,2.803,-9.5,3.5,1,0,0,0,25,25,11,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,3,1.878,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-33.5,-70.5,1,0,0,response5disk,4,27,8.5,-3.5,1,0,0,rectangle,8.5,-3.5,1,0,0,6,7,0.004,8.5,-3.5,1,0,0,0,26,26,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,3,1.784,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-53.5,-81.5,1,0,0,response5disk,8,28,-2.5,3.5,1,0,0,rectangle,-2.5,3.5,1,0,0,6,2,0.003,-2.5,3.5,1,0,0,0,27,27,149,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,3,1.393,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-29.5,-82.5,1,0,0,response5disk,1,29,2.5,7.5,1,0,0,rectangle,2.5,7.5,1,0,0,6,2,0.001,2.5,7.5,1,0,0,0,28,28,53,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,4,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,23.5,-67.5,1,0,0,response3disk,6,30,6.5,-2.5,1,0,0,rectangle,6.5,-2.5,1,0,0,6,0,0.003,6.5,-2.5,1,0,0,0,29,29,37,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,6,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,73.5,43.5,1,0,0,response1disk,6,31,-0.5,-6.5,1,0,0,rectangle,-0.5,-6.5,1,0,0,6,4,0.007,-0.5,-6.5,1,0,0,0,30,30,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,5,1.157,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,54.5,-34.5,1,0,0,response3disk,5,32,-3.5,-1.5,1,0,0,rectangle,-3.5,-1.5,1,0,0,6,6,0.003,-3.5,-1.5,1,0,0,0,31,31,147,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,1,1.995,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-61.5,28.5,1,0,0,response7disk,7,33,13.5,1.5,1,0,0,rectangle,13.5,1.5,1,0,0,6,5,0.004,13.5,1.5,1,0,0,0,32,32,18,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,6,1.359,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,74.5,33.5,1,0,0,response1disk,4,34,4.5,6.5,1,0,0,rectangle,4.5,6.5,1,0,0,6,3,0.004,4.5,6.5,1,0,0,0,33,33,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,5,1.126,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,52.5,-29.5,1,0,0,response3disk,3,35,0.5,0.5,1,0,0,rectangle,0.5,0.5,1,0,0,6,1,0.007,0.5,0.5,1,0,0,0,34,34,119,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,4,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,40.5,-65.5,1,0,0,response3disk,9,36,-7.5,10.5,1,0,0,rectangle,-7.5,10.5,1,0,0,6,1,0.001,-7.5,10.5,1,0,0,0,35,35,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,2,1.836,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-68.5,-38.5,1,0,0,response5disk,7,37,-5.5,-4.5,1,0,0,rectangle,-5.5,-4.5,1,0,0,6,7,0.003,-5.5,-4.5,1,0,0,0,36,36,86,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,2,1.289,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-82.5,-33.5,1,0,0,response5disk,9,38,4.5,-0.5,1,0,0,rectangle,4.5,-0.5,1,0,0,6,6,0.004,4.5,-0.5,1,0,0,0,37,37,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,3,1.348,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-51.5,-64.5,1,0,0,response5disk,7,39,-4.5,-2.5,1,0,0,rectangle,-4.5,-2.5,1,0,0,6,5,0.005,-4.5,-2.5,1,0,0,0,38,38,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,5,2.307,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,69.5,-47.5,1,0,0,response3disk,3,40,-7.5,-2.5,1,0,0,rectangle,-7.5,-2.5,1,0,0,6,3,0.003,-7.5,-2.5,1,0,0,0,39,39,1,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,4,1.129,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,33.5,-62.5,1,0,0,response3disk,2,41,-9.5,0.5,1,0,0,rectangle,-9.5,0.5,1,0,0,6,7,0.004,-9.5,0.5,1,0,0,0,40,40,83,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,1,1.417,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-62.5,31.5,1,0,0,response7disk,3,42,8.5,-2.5,1,0,0,rectangle,8.5,-2.5,1,0,0,6,5,0.003,8.5,-2.5,1,0,0,0,41,41,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,5,1.115,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,61.5,-47.5,1,0,0,response3disk,6,43,-15.5,3.5,1,0,0,rectangle,-15.5,3.5,1,0,0,6,6,0.003,-15.5,3.5,1,0,0,0,42,42,47,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,4,1.749,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,36.5,-55.5,1,0,0,response3disk,1,44,1.5,-1.5,1,0,0,rectangle,1.5,-1.5,1,0,0,6,1,0.003,1.5,-1.5,1,0,0,0,43,43,85,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,5,1.005,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,58.5,-38.5,1,0,0,response3disk,7,45,3.5,1.5,1,0,0,rectangle,3.5,1.5,1,0,0,6,5,0.003,3.5,1.5,1,0,0,0,44,44,118,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,6,1.349,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,49.5,30.5,1,0,0,response1disk,2,46,6.5,5.5,1,0,0,rectangle,6.5,5.5,1,0,0,6,7,0.006,6.5,5.5,1,0,0,0,45,45,138,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,6,1.335,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,57.5,25.5,1,0,0,response1disk,2,47,-3.5,5.5,1,0,0,rectangle,-3.5,5.5,1,0,0,6,5,0.003,-3.5,5.5,1,0,0,0,46,46,157,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,1,1.456,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-71.5,35.5,1,0,0,response7disk,8,48,-5.5,-1.5,1,0,0,rectangle,-5.5,-1.5,1,0,0,6,3,0.004,-5.5,-1.5,1,0,0,0,47,47,48,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,2,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-84.5,-31.5,1,0,0,response5disk,6,49,3.5,-2.5,1,0,0,rectangle,28.5,84.5,1,0,0,7,7,2.299,-5.5,4.5,1,0,0,0,48,48,161,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,4,1.168,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,28.5,-65.5,1,0,0,response3disk,7,50,10.5,1.5,1,0,0,rectangle,10.5,1.5,1,0,0,7,3,0.002,10.5,1.5,1,0,0,0,49,49,23,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,7,1.782,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,27.5,55.5,1,0,0,response1disk,6,51,7.5,2.5,1,0,0,rectangle,7.5,2.5,1,0,0,7,3,0.001,7.5,2.5,1,0,0,0,50,50,58,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,5,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,46.5,-29.5,1,0,0,response3disk,5,52,9.5,0.5,1,0,0,rectangle,9.5,0.5,1,0,0,7,3,0.002,9.5,0.5,1,0,0,0,51,51,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,strong,,,,,,,,4,1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,42.5,-54.5,1,0,0,response3disk,7,53,13.5,1.5,1,0,0,rectangle,13.5,1.5,1,0,0,7,2,0.003,13.5,1.5,1,0,0,0,52,52,100,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,4,1.098,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,25.5,-55.5,1,0,0,response3disk,9,54,5.5,5.5,1,0,0,rectangle,5.5,5.5,1,0,0,7,0,0.003,5.5,5.5,1,0,0,0,53,53,106,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9cb670b472d0001295f377,606a2fb13c0e7c91a79b5a39,2021-04-05_00h30.50.550,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,26.77245509,22.96444444,21.25227964,22.36607893,24.32572993,22.96444444,,,,,,,,,,,,,,,,,,,,PF,2,weak,,,,,,,,3,2.214,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-26.5,-65.5,1,0,0,response5disk,5,55,10.5,8.5,1,0,0,rectangle,10.5,8.5,1,0,0,7,7,0.003,10.5,8.5,1,0,0,0,54,54,94,1,0,,,,,,,,,,,,,,,,,,,,,
