key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.73519,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,37.60006083,-80.00000763,1,0,0,response3disk,1,158,-2.399939764,-12.00000662,1,0,0,rectangle,-2.399939764,-12.00000662,1,0,0,,1,6,0,0.000105,-2.399939764,-12.00000662,1,0,0,,0,157,157,20,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.53493,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-38.3999403,-74.40000755,1,0,0,response5disk,8,159,2.40001148,-5.600006521,1,0,0,rectangle,2.40001148,-5.600006521,1,0,0,,1,5,0,0.00053,2.40001148,-5.600006521,1,0,0,,0,158,158,64,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.146445,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-95.99998999,-64.8000074,1,0,0,response5disk,2,160,-3.999988616,-10.40000659,1,0,0,rectangle,-3.999988616,-10.40000659,1,0,0,,1,3,0,0.00092,-3.999988616,-10.40000659,1,0,0,,0,159,159,13,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.444875,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,114.4000131,-77.60000759,1,0,0,response3disk,5,161,11.20001161,-2.400006473,1,0,0,rectangle,11.20001161,-2.400006473,1,0,0,,1,3,0,6.5E-05,11.20001161,-2.400006473,1,0,0,,0,160,160,19,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.595435,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,63.20001239,-109.6000569,1,0,0,response3disk,3,162,0.800011456,7.19999367,1,0,0,rectangle,0.800011456,7.19999367,1,0,0,,1,7,0,0.000625,0.800011456,7.19999367,1,0,0,,0,161,161,4,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.353535,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-37.59998912,-81.60005648,1,0,0,response5disk,9,163,10.4000116,-2.400006473,1,0,0,rectangle,109.6000131,52.79999435,1,0,0,response1disk_3,6,6,1,2.05051,-2.399939764,4.799993634,1,0,0,rectangle,0,0,0,136,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,0.84603,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-72.79998964,-45.60000712,1,0,0,response5disk,6,164,20.80001175,-6.4373E-06,1,0,0,rectangle,20.80001175,-6.4373E-06,1,0,0,,6,2,0,0.000555,20.80001175,-6.4373E-06,1,0,0,,0,1,1,148,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.611725,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,99.20001292,-40.80000705,1,0,0,response3disk,1,165,2.40001148,0.799993575,1,0,0,rectangle,2.40001148,0.799993575,1,0,0,,6,7,0,0.00096,2.40001148,0.799993575,1,0,0,,0,2,2,151,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,3.08438,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,71.20001251,39.99999416,1,0,0,response1disk,8,166,2.40001148,7.999993682,1,0,0,rectangle,2.40001148,7.999993682,1,0,0,,6,3,0,0.001925,2.40001148,7.999993682,1,0,0,,0,3,3,27,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.548585,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,92.00001281,-54.40000725,1,0,0,response3disk,9,167,-7.199988663,-6.4373E-06,1,0,0,rectangle,-7.199988663,-6.4373E-06,1,0,0,,6,5,0,0.000555,-7.199988663,-6.4373E-06,1,0,0,,0,4,4,17,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.02811,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-90.39994107,-40.80000705,1,0,0,response5disk,5,168,1.600060296,-2.400006473,1,0,0,rectangle,1.600060296,-2.400006473,1,0,0,,6,4,0,0.001545,1.600060296,-2.400006473,1,0,0,,0,5,5,49,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.284595,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-95.19998997,55.9999944,1,0,0,response7disk,3,169,12.80001163,0.799993575,1,0,0,rectangle,12.80001163,0.799993575,1,0,0,,6,4,0,7E-05,12.80001163,0.799993575,1,0,0,,0,6,6,109,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.23368,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-31.19998902,-79.20000762,1,0,0,response5disk,2,170,14.40001166,9.599993706,1,0,0,rectangle,-95.19998997,-43.20000708,1,0,0,response5disk_3,6,2,1,1.93352,4.000011504,-5.600006521,1,0,0,rectangle,0,7,7,36,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.937345,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,91.2000128,-36.80000699,1,0,0,response3disk,8,171,-6.399939823,1.599993587,1,0,0,rectangle,-6.399939823,1.599993587,1,0,0,,6,5,0,0.0005,-6.399939823,1.599993587,1,0,0,,0,8,8,35,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.5558,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-31.19998902,-75.20000756,1,0,0,response5disk,1,172,6.400011539,-6.4373E-06,1,0,0,rectangle,6.400011539,-6.4373E-06,1,0,0,,6,7,0,0.002305,6.400011539,-6.4373E-06,1,0,0,,0,9,9,96,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.639065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,56.80001229,-92.80000782,1,0,0,response3disk,9,173,2.40001148,1.599993587,1,0,0,rectangle,-94.39994113,-50.40000719,1,0,0,response5disk_3,6,2,1,2.728905,9.600060415,-2.400006473,1,0,0,rectangle,0,10,10,160,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.750275,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,92.80001283,43.19996979,1,0,0,response1disk,4,174,-6.399939823,-0.800006449,1,0,0,rectangle,-6.399939823,-0.800006449,1,0,0,,6,2,0,0.00021,-6.399939823,-0.800006449,1,0,0,,0,11,11,84,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.736785,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,95.20001286,-48.00000715,1,0,0,response3disk,3,175,8.800011575,-3.200006485,1,0,0,rectangle,8.800011575,-3.200006485,1,0,0,,6,4,0,0.00221,8.800011575,-3.200006485,1,0,0,,0,12,12,26,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.256545,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,44.0000121,75.19997027,1,0,0,response1disk,6,176,-1.59998858,2.399993598,1,0,0,rectangle,-1.59998858,2.399993598,1,0,0,,6,0,0,0.00046,-1.59998858,2.399993598,1,0,0,,0,13,13,113,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.21619,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-34.39994024,-69.60000747,1,0,0,response5disk,5,177,16.80001169,0.799993575,1,0,0,rectangle,16.80001169,0.799993575,1,0,0,,6,7,0,0.00063,16.80001169,0.799993575,1,0,0,,0,14,14,92,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.04843,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,90.40001279,-48.80000716,1,0,0,response3disk,4,178,-1.59998858,-1.600006461,1,0,0,rectangle,-1.59998858,-1.600006461,1,0,0,,6,4,0,0.00108,-1.59998858,-1.600006461,1,0,0,,0,15,15,110,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.249535,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,59.20001233,-63.20000738,1,0,0,response3disk,6,179,20.00001174,-10.40000659,1,0,0,rectangle,20.00001174,-10.40000659,1,0,0,,6,1,0,0.000505,20.00001174,-10.40000659,1,0,0,,0,16,16,120,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,95.20001286,39.99999416,1,0,0,response1disk,8,180,20.80001175,-0.800006449,1,0,0,rectangle,20.80001175,-0.800006449,1,0,0,,6,3,0,0.001305,20.80001175,-0.800006449,1,0,0,,0,17,17,65,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.13168,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,31.20001191,-60.80000734,1,0,0,response3disk,3,181,-6.399939823,15.9999938,1,0,0,rectangle,-6.399939823,15.9999938,1,0,0,,6,2,0,0.000775,-6.399939823,15.9999938,1,0,0,,0,18,18,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.132935,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,84.80001271,31.19996961,1,0,0,response1disk,4,182,6.400011539,-1.600006461,1,0,0,rectangle,6.400011539,-1.600006461,1,0,0,,6,5,0,0.001085,6.400011539,-1.600006461,1,0,0,,0,19,19,139,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.402495,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,28.80001187,78.39999473,1,0,0,response1disk,1,183,-6.399939823,3.999993622,1,0,0,rectangle,108.0000131,51.19996991,1,0,0,response1disk_3,6,6,1,2.06327,16.00001168,-6.4373E-06,1,0,0,rectangle,0,20,20,159,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.53537,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-61.59998947,87.19997045,1,0,0,response7disk,9,184,-12.79998875,-6.4373E-06,1,0,0,rectangle,-12.79998875,-6.4373E-06,1,0,0,,6,2,0,0.000565,-12.79998875,-6.4373E-06,1,0,0,,0,21,21,106,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.347015,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-73.59998965,-48.00000715,1,0,0,response5disk,2,185,3.200011492,-5.600006521,1,0,0,rectangle,3.200011492,-5.600006521,1,0,0,,6,3,0,0.000725,3.200011492,-5.600006521,1,0,0,,0,22,22,130,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.457205,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-51.99998933,93.59999496,1,0,0,response7disk,8,186,-3.999988616,6.399993658,1,0,0,rectangle,-3.999988616,6.399993658,1,0,0,,6,5,0,0.002025,-3.999988616,6.399993658,1,0,0,,0,23,23,153,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.98661,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,35.20001197,-72.80000752,1,0,0,response3disk,3,187,5.600060356,-6.4373E-06,1,0,0,rectangle,5.600060356,-6.4373E-06,1,0,0,,6,1,0,0.001845,5.600060356,-6.4373E-06,1,0,0,,0,24,24,81,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.202095,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,84.0000127,-45.60000712,1,0,0,response3disk,2,188,-5.599988639,9.599993706,1,0,0,rectangle,-5.599988639,9.599993706,1,0,0,,6,6,0,0.00054,-5.599988639,9.599993706,1,0,0,,0,25,25,129,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.965765,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-38.3999403,-79.20000762,1,0,0,response5disk,3,189,-9.599988699,-6.4373E-06,1,0,0,rectangle,-9.599988699,-6.4373E-06,1,0,0,,6,1,0,0.00057,-9.599988699,-6.4373E-06,1,0,0,,0,26,26,21,1,,,,,,,,,,,,,,,,,,,
