key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.679655,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,36.80001199,74.39999467,1,0,0,response1disk,4,157,9.600060415,10.39999372,1,0,0,rectangle,9.600060415,10.39999372,1,0,0,1,6,0,0.001685,9.600060415,10.39999372,1,0,0,0,156,156,88,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.69605,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,28.80001187,76.79999471,1,0,0,response1disk,1,158,1.14441E-05,8.799993694,1,0,0,rectangle,1.14441E-05,8.799993694,1,0,0,1,3,0,0.00087,1.14441E-05,8.799993694,1,0,0,0,157,157,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.46703,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,28.00001186,63.19997009,1,0,0,response1disk,2,159,7.200011551,-9.60000658,1,0,0,rectangle,7.200011551,-9.60000658,1,0,0,1,3,0,0.000155,7.200011551,-9.60000658,1,0,0,0,158,158,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.80012,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-32.79998904,78.39999473,1,0,0,response7disk,6,160,13.60006047,-8.000006557,1,0,0,rectangle,13.60006047,-8.000006557,1,0,0,1,1,0,0.000795,13.60006047,-8.000006557,1,0,0,0,159,159,103,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.71313,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-35.99998909,73.59999466,1,0,0,response7disk,5,161,1.14441E-05,6.399993658,1,0,0,rectangle,1.14441E-05,6.399993658,1,0,0,1,5,0,0.001265,1.14441E-05,6.399993658,1,0,0,0,160,160,19,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.746415,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-31.19998902,59.99999446,1,0,0,response7disk,2,162,-8.799988687,11.99999374,1,0,0,rectangle,84.0000127,28.79999399,1,0,0,6,6,1,2.08258,12.00001162,7.999993682,1,0,0,0,161,161,11,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.246175,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-40.79998916,90.39999491,1,0,0,response7disk,3,163,-8.799988687,11.19999373,1,0,0,rectangle,-8.799988687,11.19999373,1,0,0,6,0,0,0.000745,-8.799988687,11.19999373,1,0,0,0,0,0,109,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.616785,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-38.3999403,61.59999448,1,0,0,response7disk,3,164,-5.599988639,-4.800006509,1,0,0,rectangle,-5.599988639,-4.800006509,1,0,0,6,6,0,0.00078,-5.599988639,-4.800006509,1,0,0,0,1,1,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.9464,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-38.3999403,83.19997039,1,0,0,response7disk,4,165,17.60006053,-13.60000664,1,0,0,rectangle,17.60006053,-13.60000664,1,0,0,6,5,0,0.00072,17.60006053,-13.60000664,1,0,0,0,2,2,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.596435,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,49.60006101,72.79999465,1,0,0,response1disk,9,166,-7.999988675,6.399993658,1,0,0,rectangle,-7.999988675,6.399993658,1,0,0,6,4,0,0.00086,-7.999988675,6.399993658,1,0,0,0,3,3,39,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.06274,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,42.40001208,84.79999483,1,0,0,response1disk,3,167,-3.999988616,-1.600006461,1,0,0,rectangle,-3.999988616,-1.600006461,1,0,0,6,4,0,0.000155,-3.999988616,-1.600006461,1,0,0,0,4,4,99,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.61682,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,47.20001215,78.39999473,1,0,0,response1disk,5,168,-7.999988675,-0.800006449,1,0,0,rectangle,-7.999988675,-0.800006449,1,0,0,6,4,0,0.00015,-7.999988675,-0.800006449,1,0,0,0,5,5,98,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.62959,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,46.40001214,71.99999464,1,0,0,response1disk,5,169,15.20001167,9.599993706,1,0,0,rectangle,15.20001167,9.599993706,1,0,0,6,6,0,0.00132,15.20001167,9.599993706,1,0,0,0,6,6,82,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.729475,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,35.20001197,74.39999467,1,0,0,response1disk,2,170,1.14441E-05,10.39999372,1,0,0,rectangle,1.14441E-05,10.39999372,1,0,0,6,2,0,0.00081,1.14441E-05,10.39999372,1,0,0,0,7,7,108,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.62961,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,44.0000121,73.59999466,1,0,0,response1disk,9,171,-7.199988663,1.599993587,1,0,0,rectangle,-7.199988663,1.599993587,1,0,0,6,3,0,0.00104,-7.199988663,1.599993587,1,0,0,0,8,8,155,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.696545,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,52.80001223,75.9999947,1,0,0,response1disk,1,172,4.800011516,1.599993587,1,0,0,rectangle,4.800011516,1.599993587,1,0,0,6,7,0,0.001105,4.800011516,1.599993587,1,0,0,0,9,9,125,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.796475,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-30.39994018,83.99999481,1,0,0,response7disk,4,173,-11.19998872,-4.800006509,1,0,0,rectangle,-11.19998872,-4.800006509,1,0,0,6,7,0,0.000155,-11.19998872,-4.800006509,1,0,0,0,10,10,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.712805,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,40.00001204,68.79999459,1,0,0,response1disk,6,174,-0.799988568,8.799993694,1,0,0,rectangle,-0.799988568,8.799993694,1,0,0,6,4,0,0.000835,-0.799988568,8.799993694,1,0,0,0,11,11,31,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.879975,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-35.19998908,87.99999487,1,0,0,response7disk,4,175,-3.199988604,0.799993575,1,0,0,rectangle,-3.199988604,0.799993575,1,0,0,6,5,0,0.001065,-3.199988604,0.799993575,1,0,0,0,12,12,84,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.846965,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,36.80001199,59.19997003,1,0,0,response1disk,8,176,-6.399939823,-1.600006461,1,0,0,rectangle,-6.399939823,-1.600006461,1,0,0,6,5,0,0.00016,-6.399939823,-1.600006461,1,0,0,0,13,13,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.71318,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-46.39994042,98.39999503,1,0,0,response7disk,4,177,-3.999988616,13.59999377,1,0,0,rectangle,-3.999988616,13.59999377,1,0,0,6,4,0,0.00074,-3.999988616,13.59999377,1,0,0,0,14,14,30,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.74622,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,40.80001205,76.79999471,1,0,0,response1disk,1,178,3.200011492,-6.4373E-06,1,0,0,rectangle,93.60001284,-51.2000072,1,0,0,5,5,1,2.3828,2.40001148,0.799993575,1,0,0,0,15,15,76,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.696305,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,46.40001214,75.9999947,1,0,0,response1disk,6,179,2.40001148,6.399993658,1,0,0,rectangle,2.40001148,6.399993658,1,0,0,5,2,0,0.00085,2.40001148,6.399993658,1,0,0,0,16,16,37,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.10062,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-40.79998916,79.19997033,1,0,0,response7disk,3,180,-2.399939764,1.599993587,1,0,0,rectangle,-2.399939764,1.599993587,1,0,0,5,1,0,0.00107,-2.399939764,1.599993587,1,0,0,0,17,17,141,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.56307,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,42.40001208,69.5999946,1,0,0,response1disk,1,181,10.4000116,-6.4373E-06,1,0,0,rectangle,10.4000116,-6.4373E-06,1,0,0,5,7,0,0.00086,10.4000116,-6.4373E-06,1,0,0,0,18,18,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.71283,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,40.00001204,56.79999441,1,0,0,response1disk,6,182,-0.799988568,-8.800006568,1,0,0,rectangle,-0.799988568,-8.800006568,1,0,0,5,6,0,0.000795,-0.799988568,-8.800006568,1,0,0,0,19,19,40,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.76306,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,33.60006077,64.79999453,1,0,0,response1disk,1,183,6.400011539,9.599993706,1,0,0,rectangle,6.400011539,9.599993706,1,0,0,5,5,0,0.000885,6.400011539,9.599993706,1,0,0,0,20,20,111,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.61299,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,44.80001211,81.59999478,1,0,0,response1disk,3,184,4.800011516,-2.400006473,1,0,0,rectangle,4.800011516,-2.400006473,1,0,0,5,2,0,0.000755,4.800011516,-2.400006473,1,0,0,0,21,21,26,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.71771,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,28.80001187,67.99999458,1,0,0,response1disk,2,185,1.600060296,8.799993694,1,0,0,rectangle,1.600060296,8.799993694,1,0,0,5,6,0,0.00083,1.600060296,8.799993694,1,0,0,0,22,22,13,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.6299,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,36.80001199,82.39999479,1,0,0,response1disk,2,186,5.600060356,3.19999361,1,0,0,rectangle,5.600060356,3.19999361,1,0,0,5,7,0,0.00084,5.600060356,3.19999361,1,0,0,0,23,23,157,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.912955,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,36.80001199,75.9999947,1,0,0,response1disk,6,187,9.600060415,6.399993658,1,0,0,rectangle,9.600060415,6.399993658,1,0,0,5,4,0,0.000845,9.600060415,6.399993658,1,0,0,0,24,24,95,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.99634,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,32.80001193,90.39999491,1,0,0,response1disk,8,188,-3.999988616,15.19999379,1,0,0,rectangle,-3.999988616,15.19999379,1,0,0,5,1,0,0.000855,-3.999988616,15.19999379,1,0,0,0,25,25,44,1,,,,,,,,,,,,,,,,,,,,,
