key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
space,3.76804,space,11.71831,space,3.967935,35.2,3.52,409.0909091,255.6818182,1440,,space,39.481405,70.4,space,4.015635,space,2.6664,space,3.96801,space,6.23467,space,7.354145,space,10.650405,space,9.46476,space,15.319215,space,25.803595,return,34.03353,-2142.72,3217.127271,0,0,0,0,1,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.47799,-43.2,732.7143679,1,0,1,0,1,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.749775,51.84,620.2512323,2,0,2,0,1,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.11724,-125.28,829.8416213,3,0,3,0,1,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.91639,-228.96,952.5286782,4,0,4,0,1,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,73,12.74219284,67.2787782,448.525188,44.8525188,201.8363346,space,5.71571,space,20.32751,space,45.70059,space,7.717225,space,2.60071,space,4.833495,4,PF,weak,3,-78.6640625,31.61328125,1,0,0,response7disk_5,6,1,6.034855,1.75,1.22265625,1,0,0,rectangle_8,1.75,1.22265625,1,0,0,7,1.75,1.22265625,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,8,PF,weak,3,-58.84375,-79.34375,1,0,0,response5disk_5,4,3,5.31673,10.9609375,-2.17578125,1,0,0,rectangle_8,33.6640625,95.64453125,1,0,0,7,-9.51953125,1.4296875,1,0,0,0,1,1,6,1,response1disk_7,7,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,2,PF,weak,3,69.875,-34.82421875,1,0,0,response3disk_5,5,5,5.88339,-0.0078125,-1.84765625,1,0,0,rectangle_8,-0.0078125,-1.84765625,1,0,0,7,-0.0078125,-1.84765625,1,0,0,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,2,PF,strong,3,-73.921875,-53.14453125,1,0,0,response5disk_5,3,2,2.794965,3.015625,2.1796875,1,0,0,rectangle_8,3.015625,2.1796875,1,0,0,7,3.015625,2.1796875,1,0,0,0,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,3,PF,weak,3,38.515625,81.27734375,1,0,0,response1disk_5,7,7,1.46474,-6.171875,2.859375,1,0,0,rectangle_8,27.33203125,95.48828125,1,0,0,7,0.8828125,-7.30859375,1,0,0,0,4,4,5,1,response1disk_7,7,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,3,PF,strong,3,47.75390625,67.59375,1,0,0,response1disk_5,2,7,3.530385,4.734375,0.71484375,1,0,0,rectangle_8,4.734375,0.71484375,1,0,0,7,4.734375,0.71484375,1,0,0,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,7,PF,strong,3,48.6328125,60.984375,1,0,0,response1disk_5,9,7,1.79765,-12.07421875,8.375,1,0,0,rectangle_8,-12.07421875,8.375,1,0,0,7,-12.07421875,8.375,1,0,0,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,2.41419,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.256745,3,weak,-71.6171875,-80.23046875,1,0,0,response5disk,2,1,-8.66015625,4.1328125,1,0,0,rectangle,71.47265625,26.31640625,1,0,0,response1disk_3,6,6,1,6.000405,-10.49609375,-5.96875,1,0,0,rectangle,0,0,0,36,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.74824,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-40.6484375,-90.04296875,1,0,0,response5disk,8,2,4.65234375,2.20703125,1,0,0,rectangle,4.65234375,2.20703125,1,0,0,,6,1,0,0.00194,4.65234375,2.20703125,1,0,0,,0,1,1,149,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.89973,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,46.5390625,66.39453125,1,0,0,response1disk,4,3,11.41015625,7.38671875,1,0,0,rectangle,11.41015625,7.38671875,1,0,0,,6,6,0,0.001155,11.41015625,7.38671875,1,0,0,,0,2,2,78,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,2.766725,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-84.0703125,37.54296875,1,0,0,response7disk,6,4,4.5703125,-2.63671875,1,0,0,rectangle,4.5703125,-2.63671875,1,0,0,,6,6,0,0.00019,4.5703125,-2.63671875,1,0,0,,0,3,3,37,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.54542,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,59.21875,75.4375,1,0,0,response1disk,7,5,0.5390625,6.640625,1,0,0,rectangle,0.5390625,6.640625,1,0,0,,6,7,0,0.001515,0.5390625,6.640625,1,0,0,,0,4,4,38,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.63829,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,62.93359375,98.4609375,1,0,0,response1disk,1,6,1.13671875,7.9609375,1,0,0,rectangle,1.13671875,7.9609375,1,0,0,,6,3,0,0.00141,1.13671875,7.9609375,1,0,0,,0,5,5,111,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,2.70664,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,66.29296875,-26.0859375,1,0,0,response3disk,3,7,-6.0234375,1.375,1,0,0,rectangle,-6.0234375,1.375,1,0,0,,6,4,0,0.001885,-6.0234375,1.375,1,0,0,,0,6,6,89,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,2.878375,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-50.77734375,89.28125,1,0,0,response7disk,8,8,-3.19921875,-2.09765625,1,0,0,rectangle,-3.19921875,-2.09765625,1,0,0,,6,5,0,0.000875,-3.19921875,-2.09765625,1,0,0,,0,7,7,16,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.7396,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,39.1328125,75.08984375,1,0,0,response1disk,6,9,8.51171875,4.33984375,1,0,0,rectangle,8.51171875,4.33984375,1,0,0,,6,3,0,0.001795,8.51171875,4.33984375,1,0,0,,0,8,8,148,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,2.213285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,30.42578125,-75.9453125,1,0,0,response3disk,9,10,-1.57421875,-4.9453125,1,0,0,rectangle,-1.57421875,-4.9453125,1,0,0,,6,5,0,0.001045,-1.57421875,-4.9453125,1,0,0,,0,9,9,123,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.972775,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,45.5,-30.65625,1,0,0,response3disk,7,11,-3.20703125,6.6484375,1,0,0,rectangle,-3.20703125,6.6484375,1,0,0,,6,5,0,0.00019,-3.20703125,6.6484375,1,0,0,,0,10,10,7,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.188465,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,41.48828125,95,1,0,0,response1disk,7,12,5.671875,7.74609375,1,0,0,rectangle,5.671875,7.74609375,1,0,0,,6,5,0,0.000135,5.671875,7.74609375,1,0,0,,0,11,11,107,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,3.228135,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,67.55078125,37.52734375,1,0,0,response1disk,4,13,-10.09375,2.828125,1,0,0,rectangle,-10.09375,2.828125,1,0,0,,6,0,0,0.00113,-10.09375,2.828125,1,0,0,,0,12,12,145,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.727845,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-63.796875,-73.90234375,1,0,0,response5disk,3,14,-5.375,5.58203125,1,0,0,rectangle,-5.375,5.58203125,1,0,0,,6,5,0,0.001195,-5.375,5.58203125,1,0,0,,0,13,13,141,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.720825,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,62.078125,-50.66015625,1,0,0,response3disk,2,15,-12.359375,1.9921875,1,0,0,rectangle,-12.359375,1.9921875,1,0,0,,6,6,0,0.00094,-12.359375,1.9921875,1,0,0,,0,14,14,13,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.101575,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,39.04296875,80.8671875,1,0,0,response1disk,7,16,4.49609375,4.52734375,1,0,0,rectangle,4.49609375,4.52734375,1,0,0,,6,6,0,0.000185,4.49609375,4.52734375,1,0,0,,0,15,15,121,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.538535,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,67.265625,43.96875,1,0,0,response1disk,1,17,-1.53125,2.890625,1,0,0,rectangle,-1.53125,2.890625,1,0,0,,6,1,0,0.001305,-1.53125,2.890625,1,0,0,,0,16,16,151,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,5.07156,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,96.76953125,48.59375,1,0,0,response1disk,4,18,8.265625,-3.9609375,1,0,0,rectangle,8.265625,-3.9609375,1,0,0,,6,5,0,0.00219,8.265625,-3.9609375,1,0,0,,0,17,17,70,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.63357,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,56.26953125,90.36328125,1,0,0,response1disk,1,19,3.94140625,-0.359375,1,0,0,rectangle,3.94140625,-0.359375,1,0,0,,6,0,0,0.001715,3.94140625,-0.359375,1,0,0,,0,18,18,85,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.197795,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,37.84375,89.484375,1,0,0,response1disk,8,20,-2.87890625,3.83984375,1,0,0,rectangle,-2.87890625,3.83984375,1,0,0,,6,0,0,0.000195,-2.87890625,3.83984375,1,0,0,,0,19,19,67,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.616205,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-40.890625,87.96875,1,0,0,response7disk,2,21,-9.1796875,3.23046875,1,0,0,rectangle,83.1484375,43.6875,1,0,0,response1disk_3,6,6,1,2.80042,2.24609375,7.70703125,1,0,0,rectangle,0,20,20,11,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0a6c9c886b630001638ba8,6036d8409deb447ce1c51022,2021-02-24_22h51.02.787,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,17.03248529,16.66611348,16.66223611,16.66530367,16.70848066,16.67553348,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,2.266695,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,63.35546875,38.87109375,1,0,0,response1disk,4,22,1.97265625,3.59375,1,0,0,rectangle,1.97265625,3.59375,1,0,0,,6,7,0,0.00109,1.97265625,3.59375,1,0,0,,0,21,21,84,1,,,,,,,,,,,,,,,,,,,
