key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,1.26404,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-119,-50,1,0,0,response5disk,6,45,0,12,1,0,0,rectangle,0,12,1,0,0,5,3,0,0.00163,0,12,1,0,0,0,44,44,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.86802,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,142,63,1,0,0,response1disk,5,46,-7,-4,1,0,0,rectangle,-7,-4,1,0,0,5,1,0,0.000875,-7,-4,1,0,0,0,45,45,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,0.802575,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,66,97,1,0,0,response1disk,9,47,-4,4,1,0,0,rectangle,-4,4,1,0,0,5,6,0,0.00094,-4,4,1,0,0,0,46,46,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.94412,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-30,49,1,0,0,response7disk,1,48,8,-6,1,0,0,rectangle,8,-6,1,0,0,5,1,0,0.000965,8,-6,1,0,0,0,47,47,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,2.19795,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,79,107,1,0,0,response1disk,1,49,2,-1,1,0,0,rectangle,2,-1,1,0,0,5,0,0,0.00123,2,-1,1,0,0,0,48,48,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,1.55919,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-102,51,1,0,0,response7disk,2,50,-15,18,1,0,0,rectangle,104,-75,1,0,0,5,5,1,1.56258,-10,3,1,0,0,0,49,49,36,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.37503,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-93,-131,1,0,0,response5disk,8,51,2,4,1,0,0,rectangle,2,4,1,0,0,5,7,0,0.00093,2,4,1,0,0,0,50,50,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,1.104065,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-111,48,1,0,0,response7disk,6,52,-9,1,1,0,0,rectangle,121,44,1,0,0,6,6,1,1.652885,-18,1,1,0,0,0,51,51,161,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,2.20865,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,58,115,1,0,0,response1disk,5,53,8,9,1,0,0,rectangle,8,9,1,0,0,6,2,0,0.001085,8,9,1,0,0,0,52,52,28,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,0.95018,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-86,115,1,0,0,response7disk,4,54,15,-20,1,0,0,rectangle,15,-20,1,0,0,6,4,0,0.001005,15,-20,1,0,0,0,53,53,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.881715,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,61,-76,1,0,0,response3disk,9,55,8,-9,1,0,0,rectangle,57,122,1,0,0,7,7,1,1.53434,-8,-9,1,0,0,0,54,54,136,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.95876,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,126,66,1,0,0,response1disk,3,56,0,3,1,0,0,rectangle,0,3,1,0,0,7,1,0,0.001355,0,3,1,0,0,0,55,55,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.458755,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,73,112,1,0,0,response1disk,1,57,-16,1,1,0,0,rectangle,-16,1,1,0,0,7,4,0,0.00112,-16,1,1,0,0,0,56,56,111,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,0.932885,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-79,-69,1,0,0,response5disk,9,58,8,8,1,0,0,rectangle,8,8,1,0,0,7,6,0,0.001305,8,8,1,0,0,0,57,57,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,1.331225,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,112,-60,1,0,0,response3disk,7,59,2,0,1,0,0,rectangle,2,0,1,0,0,7,6,0,0.00014,2,0,1,0,0,0,58,58,34,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,1.01057,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,131,93,1,0,0,response1disk,3,60,13,15,1,0,0,rectangle,13,15,1,0,0,7,2,0,0.00157,13,15,1,0,0,0,59,59,71,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.405485,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,77,121,1,0,0,response1disk,6,61,-10,5,1,0,0,rectangle,-10,5,1,0,0,7,1,0,0.001,-10,5,1,0,0,0,60,60,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,0.940845,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,64,89,1,0,0,response1disk,7,62,4,0,1,0,0,rectangle,4,0,1,0,0,7,0,0,0.000895,4,0,1,0,0,0,61,61,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,0.76386,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-77,112,1,0,0,response7disk,6,63,1,1,1,0,0,rectangle,1,1,1,0,0,7,0,0,0.00016,1,1,1,0,0,0,62,62,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.127345,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,78,95,1,0,0,response1disk,7,64,7,1,1,0,0,rectangle,7,1,1,0,0,7,7,0,0.001115,7,1,1,0,0,0,63,63,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,1.73199,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,94,-49,1,0,0,response3disk,2,65,9,4,1,0,0,rectangle,9,4,1,0,0,7,7,0,0.00014,9,4,1,0,0,0,64,64,93,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,1,0.93408,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-128,50,1,0,0,response7disk,5,66,20,1,1,0,0,rectangle,20,1,1,0,0,7,3,0,0.000985,20,1,1,0,0,0,65,65,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.277695,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,75,-111,1,0,0,response3disk,3,67,-33,10,1,0,0,rectangle,-33,10,1,0,0,7,0,0,0.001535,-33,10,1,0,0,0,66,66,73,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,2.374605,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,54,90,1,0,0,response1disk,2,68,7,2,1,0,0,rectangle,7,2,1,0,0,7,5,0,0.001285,7,2,1,0,0,0,67,67,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,1.166465,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-77,-120,1,0,0,response5disk,8,69,-14,3,1,0,0,rectangle,-14,3,1,0,0,7,2,0,0.001385,-14,3,1,0,0,0,68,68,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,1.096465,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,107,46,1,0,0,response1disk,7,70,-9,3,1,0,0,rectangle,-9,3,1,0,0,7,3,0,0.00099,-9,3,1,0,0,0,69,69,86,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,5.966095,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-107,47,1,0,0,response7disk,4,71,-3,3,1,0,0,rectangle,-3,3,1,0,0,7,0,0,0.000905,-3,3,1,0,0,0,70,70,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,1.131645,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-85,-95,1,0,0,response5disk,1,72,2,-5,1,0,0,rectangle,2,-5,1,0,0,7,2,0,0.000975,2,-5,1,0,0,0,71,71,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,4.424015,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,131,47,1,0,0,response1disk,1,73,-21,8,1,0,0,rectangle,-21,8,1,0,0,7,5,0,0.001025,-21,8,1,0,0,0,72,72,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.29174,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,62,117,1,0,0,response1disk,7,74,-4,-1,1,0,0,rectangle,-4,-1,1,0,0,7,4,0,0.00108,-4,-1,1,0,0,0,73,73,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.027705,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,66,100,1,0,0,response1disk,8,75,3,-1,1,0,0,rectangle,3,-1,1,0,0,7,7,0,0.00093,3,-1,1,0,0,0,74,74,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.31098,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,76,-127,1,0,0,response3disk,6,76,-5,3,1,0,0,rectangle,-5,3,1,0,0,7,2,0,0.00088,-5,3,1,0,0,0,75,75,40,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,0.83351,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,104,-80,1,0,0,response3disk,5,77,15,5,1,0,0,rectangle,15,5,1,0,0,7,5,0,0.001245,15,5,1,0,0,0,76,76,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,0.92243,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,97,75,1,0,0,response1disk,4,78,-22,-19,1,0,0,rectangle,-22,-19,1,0,0,7,7,0,0.001175,-22,-19,1,0,0,0,77,77,135,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,0.831875,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-84,-49,1,0,0,response5disk,2,79,-6,1,1,0,0,rectangle,-6,1,1,0,0,7,2,0,0.001125,-6,1,1,0,0,0,78,78,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,1.29858,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-68,-115,1,0,0,response5disk,9,80,0,13,1,0,0,rectangle,0,13,1,0,0,7,2,0,0.000145,0,13,1,0,0,0,79,79,15,1,,,,,,,,,,,,,,,,,,,,,
